CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Total_Numero_Cotistas;Valor_Ativo;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes
30.048.651/0001-12;01/03/2022;1;18/04/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1112778.88;230040.88;0;9961;302735997.92;301512217.27;867053745;0.000763;0.0056324;0.00216491;0.00346749
30.048.651/0001-12;01/04/2022;1;16/05/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1112778.88;180824.99;0;9723;303898472.96;302763533.26;8706521339;0.000597;0.00784079;0.00415013;0.00369066
30.048.651/0001-12;01/05/2022;1;16/06/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1112778.88;180824.99;0;9464;304266043.75;303082185.17;871568476;0.000597;0.00472789;0.00105248;0.00367541
30.048.651/0001-12;01/06/2022;1;14/07/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1112778.88;180824.99;0;9175;303641382.61;302486453.09;869855339;0.000598;0.00170596;-0.00196558;0.00367154
30.048.651/0001-12;01/07/2022;1;15/08/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;3199239.28;180824.99;0;8943;303070787.19;299963136.19;8625990779;0.000603;-0.00466315;-0.00834192;0.00367877
30.048.651/0001-12;01/08/2022;1;15/09/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1182327.56;180824.99;0;8867;298550716.84;297230603.25;8547411777;0.000608;0.02416198;0.01349654;0.01066544
30.048.651/0001-12;01/09/2022;1;13/10/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1390973.6;180824.99;0;8755;299356237.23;297907873.38;8566887923;0.000607;0.00625641;0.0022786;0.00397781
30.048.651/0001-12;01/10/2022;1;16/11/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1390973.6;246106.01;0;8600;297739896.63;296296737.34;8520556748;0.000831;-0.00073903;-0.00540817;0.00466914
30.048.651/0001-12;01/11/2022;1;15/12/2022;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;973681.52;229103.77;0;8536;276237720.78;275074888.5;7910283517;0.000833;0.00055475;-0.00413978;0.00469453
30.048.651/0001-12;01/12/2022;1;16/01/2023;PATRIA EDIFICIOS CORPORATIVOS FII;29/03/2019;INVESTIDORES EM GERAL;BRPATCCTF002;3477434;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;1182327.56;243600.92;0;8405;277180670.06;265626561.47;7638606717;0.000917;0.00547682;0.00193712;0.0035397
30.091.444/0001-40;01/01/2022;1;14/02/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;2856720.99;267884.81;;8085;429193418.11;425739199.8;9,39134E+13;0.000629;-0.012824;-0.019402;0.006578
30.091.444/0001-40;01/02/2022;1;15/03/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;2947387.29;240661.38;;8124;426635862.7;423393828.07;9,33961E+14;0.000568;0.001412;-0.005509;0.006921
30.091.444/0001-40;01/03/2022;1;14/04/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3083386.74;271176.63;;8161;433864669.65;430448873.8;9,49523E+14;0.00063;0.023944;0.016663;0.007281
30.091.444/0001-40;01/04/2022;1;09/05/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3083386.74;245144.84;;8181;436281371.47;432879310.92;9,54885E+14;0.000566;0.012807;0.005646;0.007161
30.091.444/0001-40;01/05/2022;1;13/06/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3083386.74;282334.78;;8201;435237591.93;431804707.84;9,52514E+14;0.000654;0.004639;-0.002482;0.007121
30.091.444/0001-40;01/06/2022;1;12/07/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3174053.04;264136.19;;8345;424319346.36;420813314.77;9,28268E+14;0.000628;-0.018106;-0.025455;0.007349
30.091.444/0001-40;01/07/2022;1;12/08/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3174053.04;256003.42;;8504;421513053.12;418012098.98;9,22089E+14;0.000612;0.000884;-0.006657;0.007541
30.091.444/0001-40;01/08/2022;1;14/09/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3174053.04;308360.01;;8806;455556186.6;451995985.21;9,97054E+14;0.000682;0.08889;0.081299;0.007591
30.091.444/0001-40;01/09/2022;1;11/10/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3264719.34;307166.68;;9127;458999954.74;454362916.29;1,00228E+14;0.000676;0.012458;0.005237;0.007221
30.091.444/0001-40;01/10/2022;1;11/11/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3264719.34;299805.16;;10580;449826006.57;446027322.58;9,83888E+14;0.000672;-0.011162;-0.018346;0.007184
30.091.444/0001-40;01/11/2022;1;14/12/2022;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3264719.34;281907.8;;11233;423446832.13;417351938.43;9,20633E+14;0.000676;-0.056973;-0.064291;0.007318
30.091.444/0001-40;01/12/2022;1;13/01/2023;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;INVESTIDORES EM GERAL;BRKFOFCTF006;4533315;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;3264719.34;285265.82;;11737;415645023.61;411927535.78;9,08667E+14;0.000693;-0.005176;-0.012997;0.007821
30.091.506/0001-14;01/01/2022;1;15/02/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;182774917.17;182612200.17;9,8252E+14;0.000192;0.006463;0.006463;
30.091.506/0001-14;01/02/2022;1;15/03/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;183393205.84;183221741.84;9,858E+14;0.000191;0.003338;0.003338;
30.091.506/0001-14;01/03/2022;1;14/04/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;188570738.82;188362835.16;1,01346E+14;0.000186;0.028059;0.028059;
30.091.506/0001-14;01/04/2022;1;16/05/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;189272831.16;189044906.62;1,01713E+13;0.000185;0.003621;0.003621;
30.091.506/0001-14;01/05/2022;1;14/06/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;190289373.13;190073471.65;1,02266E+14;0.000184;0.005441;0.005441;
30.091.506/0001-14;01/06/2022;1;14/07/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;4315890;35000;;1;191293562.16;185977602.16;1,00063E+13;0.000188;-0.021549;-0.021549;
30.091.506/0001-14;01/07/2022;1;15/08/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;761627.59;35000;;1;188024720.03;187051818;1,00641E+14;0.000187;0.005776;0.005776;
30.091.506/0001-14;01/08/2022;1;15/09/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;188669759.67;188453312.67;1,01395E+14;0.000187;0.005776;0.005776;
30.091.506/0001-14;01/09/2022;1;15/10/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;189613251.64;189399818.64;1,01904E+13;0.000185;0.005022;0.005022;
30.091.506/0001-14;01/10/2022;1;16/11/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;191034821.33;190773893.33;1,02643E+14;0.000184;0.007255;0.007255;
30.091.506/0001-14;01/11/2022;2;20/12/2022;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;0;1858610;S;N;Renda;Shoppings;Passiva;Indeterminado;;35000;;1;192508268.68;192221939.68;1,03422E+14;0.000182;0.00759;0.00759;
30.091.506/0001-14;01/12/2022;1;16/01/2023;FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII;26/03/2018;INVESTIDORES EM GERAL;BRLASCCTF003;2940298;N;N;Híbrido;Híbrido;Ativa;Indeterminado;5639259;35000;0;1;230051637.71;223152128.91;7,58944E+14;0.000157;0.160909;0.160909;0
30.130.708/0001-28;01/01/2022;1;14/02/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;14290843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;18578305.9;1891802.79;;11310;1505950688.52;1408370228.72;9,85505E+14;0.001343;0.004389;-0.008688;0.013077
30.130.708/0001-28;01/02/2022;1;15/03/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;14290843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;15720137.3;1709781.61;;11806;1496812522.31;1401671825.38;9,80818E+14;0.00122;0.006406;-0.004756;0.011162
30.130.708/0001-28;01/03/2022;1;14/04/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;22374130.03;2441651.58;;13410;1853433538.06;1827913499.74;9,88551E+14;0.001336;0.020221;0.007884;0.012337
30.130.708/0001-28;01/04/2022;1;09/05/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;28661016.65;2213417.71;;13749;1844815812.71;1813871792.99;9,80957E+14;0.00122;0.007998;-0.007682;0.01568
30.130.708/0001-28;01/05/2022;1;13/06/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;32359185.25;2551899.08;;14041;1844719774.53;1809753635.54;9,7873E+14;0.00141;0.01557;-0.00227;0.01784
30.130.708/0001-28;01/06/2022;1;12/07/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;23668489.04;2428653.84;;14472;1826172688.28;1800021519.66;9,73466E+14;0.001349;0.0077;-0.005378;0.013078
30.130.708/0001-28;01/07/2022;1;12/08/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;21449587.88;2384777.92;;14906;1809292573.01;1785396476.42;9,65557E+14;0.001336;0.003791;-0.008125;0.011916
30.130.708/0001-28;01/08/2022;1;14/09/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;14053250.68;2643071.92;;15116;1812685101.32;1795923627.38;9,7125E+14;0.001472;0.013767;0.005896;0.007871
30.130.708/0001-28;01/09/2022;1;11/10/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;6841821.91;2407712.23;;15014;1845130847.4;1804915381.94;9,76113E+13;0.001334;0.008817;0.005007;0.00381
30.130.708/0001-28;01/10/2022;1;11/11/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;8690906.21;2303141.11;;14887;1880905650.23;1823754510.11;9,86301E+14;0.001263;0.015253;0.010438;0.004815
30.130.708/0001-28;01/11/2022;1;14/12/2022;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;16641968.7;2290888.07;;14621;1834189508.89;1806172257.8;9,76793E+14;0.0012684;-0.000516;-0.009641;0.009125
30.130.708/0001-28;01/12/2022;1;13/01/2023;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;03/07/2018;INVESTIDOR QUALIFICADO;BRKNHYCTF005;18490843;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;17566510.85;2523289.92;;14404;1836785524.34;1807503925.37;9,77513E+14;0.001396;0.010463;0.000737;0.009726
30.166.700/0001-11;01/01/2022;1;15/02/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3397153;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;4909959.98;396097.37;0;12530;357941593.24;352540307.86;103775222;0.001123;0.00418;-0.006872;0.011052
30.166.700/0001-11;01/02/2022;1;15/03/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3397153;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;4525312.91;401714.36;0;12989;356108758.29;351091893.18;103348861;0.001144;0.005882;-0.004109;0.009991
30.166.700/0001-11;01/03/2022;1;18/04/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3397153;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;6137845.03;398093.75;0;13318;362474263.3;351080583.18;103345532;0.001134;0.015688;-3.2E-05;0.01572
30.166.700/0001-11;01/04/2022;1;16/05/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3919747;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;7070841.4;404481.37;0;13814;411343297.45;403662648.57;102981812;0.001002;0.009686;-0.003519;0.013205
30.166.700/0001-11;01/05/2022;2;24/06/2022;FII RBR PRIVATE CREDITO IMOBILIARIO;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3919747;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;7951081.38;453873.92;0;14118;409961923.33;401515245.72;10243397;0.00113;0.007565;-0.00532;0.012885
30.166.700/0001-11;01/06/2022;1;15/07/2022;FII RBR PRIVATE CREDITO IMOBILIARIO;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3919747;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;7547591.85;444843.84;0;16179;407322479.55;399247836.46;101855512;0.001114;0.005551;-0.005647;0.011198
30.166.700/0001-11;01/07/2022;1;15/08/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;3919747;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;8480772.43;447259.56;0;17767;405390710.09;396371723.32;101121762;0.001128;0.00898;-0.007204;0.016184
30.166.700/0001-11;01/08/2022;1;15/09/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;5547835;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;9290792.57;457013.54;0;23323;563120533.15;553285484.45;99729982;0.000826;-0.002887;-0.013763;0.010876
30.166.700/0001-11;01/09/2022;1;17/10/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;5546804;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;9201418.29;634184.49;842196.01;24531;562749015.61;551984204.66;99513919;0.001149;0.006222;-0.002166;0.008388
30.166.700/0001-11;01/10/2022;1;16/11/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;5546804;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;7681627.41;617085.87;1936359.63;25331;564314338.37;553997377.46;99876862;0.001114;0.010943;0.003647;0.007296
30.166.700/0001-11;01/11/2022;1;15/12/2022;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;5546804;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;7336072.89;601879.77;1730908.51;26006;560544999.61;550807992.24;99301867;0.001093;0.003632;-0.005757;0.009389
30.166.700/0001-11;01/12/2022;1;16/01/2023;RBR CREDITO IMOB FII;24/05/2018;INVESTIDORES EM GERAL;BRRBRYCTF004;5546804;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;6870612.51;585052.19;1924660.26;27087;572359657.66;554075144.4;99890882;0.001056;0.015157;0.005932;0.009225
30.178.506/0001-56;01/01/2022;1;15/02/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;46.221.459.874;N;N;;;;Indeterminado;0;16778.34;0;1;2634241.01;1895287.11;4,10045E+14;0.00885;0.017983;0.017983;0
30.178.506/0001-56;01/02/2022;1;10/03/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2601540.11;1788992;1,63141E+14;0.000217433032980656;0.017983;0.017983;0
30.178.506/0001-56;01/03/2022;1;19/04/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2570253.3;1757388.94;1,60259E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/05/2022;1;06/06/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2578512.29;1783904.73;1,62678E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/06/2022;1;18/07/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2584991.41;1772716.37;1,61657E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/07/2022;1;11/08/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2429168.81;1616893.77;1,47447E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/08/2022;1;05/09/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2358361.91;1546130.44;1,40994E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/09/2022;2;28/10/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;2341806.15;1529531.11;1,39481E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/10/2022;1;07/11/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;7294098.74;6481866.52;5,91093E+13;0.000217433032980656;0;0;0
30.178.506/0001-56;01/11/2022;1;14/12/2022;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;7273266.15;6460991.11;5,8919E+14;0.000217433032980656;0;0;0
30.178.506/0001-56;01/12/2022;2;23/03/2023;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;19/12/2019;INVESTIDOR QUALIFICADO;0;109.658.957.454;N;N;;;;Indeterminado;0;17667.48;0;1;73516170.31;72658148.53;6,62583E+14;0.000217433032980656;10384964;10384964;0
30.230.870/0001-18;01/01/2022;1;14/02/2022;TORDESILHAS EI FII;30/08/2019;INVESTIDORES EM GERAL;BRTORDCTF015;350.513.548.112;N;N;;;Ativa;Indeterminado;0;408895.47;0;100183;472860875.26;472438792.01;134784745;0.000865;0.05063839;0.04443924;0.00619915
30.230.870/0001-18;01/02/2022;1;14/03/2022;TORDESILHAS EI FII;30/08/2019;INVESTIDORES EM GERAL;BRTORDCTF015;350.513.548.112;N;N;;;Ativa;Indeterminado;0;362343.9;0;100131;471572423.42;471197848.28;1344307091;0.000769;0.00330871;-0.00262668;0.00593539
30.230.870/0001-18;01/03/2022;1;14/04/2022;TORDESILHAS EI FII;30/08/2019;INVESTIDORES EM GERAL;BRTORDCTF015;350.513.548.112;N;N;;;Ativa;Indeterminado;0;400301.58;0;101254;473610134.63;473198209.2;1350014034;0.000846;0.01019629;0.00424527;0.00595102
30.230.870/0001-18;01/04/2022;1;13/05/2022;TORDESILHAS EI FII;30/08/2019;INVESTIDORES EM GERAL;;350.513.548.112;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;346702.93;0;100216;470322458.05;466373302.94;1330542872;0.000743;-0.00997853;-0.01442293;0.0044444
30.230.870/0001-18;01/05/2022;1;14/06/2022;TORDESILHAS EI FII;30/08/2019;INVESTIDORES EM GERAL;BRTORDCTF015;350.513.548.112;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;408438.49;0;100127;500491310.57;500070556.28;1426679679;0.000817;0.0812727;0.07225382;0.00901888
30.230.870/0001-18;01/06/2022;1;15/07/2022;TORDESILHAS EI FII;30/08/2019;INVESTIDORES EM GERAL;BRTORDCTF015;350.513.548.112;N;N;Híbrido;Híbrido;Ativa;Indeterminado;0;382712.63;0;100645;502009253.47;501611782.22;143107673;0.000763;0.00798852;0.00308202;0.0049065
